area,url,category,title,date
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/1026070/shogyo/1031926.html, 支援金,盛岡市新型コロナウイルス感染症関係事業主雇用調整助成金等申請費用支援金 ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/1026070/kogyo/1034731.html, 補助金,盛岡市サテライトオフィス設置支援事業補助金 ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/1026070/shogyo/1023778.html, 補助金,盛岡市中小企業人材育成支援事業 ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/kurashi/sumai/1019574.html, 補助金,盛岡市空き家等改修事業補助金 ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/shien/chusho/1007983.html, 融資,盛岡市中小企業融資制度 ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/shien/chusho/1031283.html, 融資,セーフティネット保証4号認定（新型コロナウイルス感染症関連）の認定手続きについて ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/shien/chusho/1031287.html, 融資,セーフティネット保証5号認定（新型コロナウイルス感染症関連）の認定手続きについて ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/1026070/shogyo/1030122.html, 支援情報,【事業者及び勤労者の方へ】新型コロナウイルス感染症の流行に伴う商工業関連支援について ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/corona/1032092/1035170.html, 支援情報,【第7弾】新型コロナウイルス感染症の拡大に伴う市の緊急経済対策 ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/corona/1032092/1035169.html, 支援情報,【第6弾】新型コロナウイルス感染症の拡大に伴う市の緊急経済対策 ,2022-02-19
盛岡市,https://www.city.morioka.iwate.jp/jigyousha/1026070/shogyo/1030766.html, 相談,【事業者及び勤労者の方へ】新型コロナウイルス感染症に係る経営相談窓口 ,2022-02-19
