area,url,category,title,date
指宿市,https://www.city.ibusuki.lg.jp/main/machi/syoko/page024932.html, 支援金,指宿市事業継続緊急支援金 ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/machi/page023753.html, 補助金,指宿市新型コロナウイルス感染症発生時支援補助金 ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/machi/page023749.html, 補助金,指宿市新型コロナウイルス感染症安全対策補助金 ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/machi/syoko/syoko/page002660.html, 助成金,指宿市商工業制度資金利子補給助成金 ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/info/company/page018143.html,, セーフティネット保証及び危機関連保証制度について ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/info/company/page013600.html,, 中小企業等経営強化法に基づく「先端設備等導入計画」の認定申請 ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/info/citizen/page024657.html,, 指宿感染予防対策済み事業所認証モデル事業 ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/kenko/kenko/page024182.html,, 新型コロナウイルス感染症対策 ～支援事業～ ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/machi/page018231.html, 相談,新型コロナウイルス関連の農業者向け相談窓口の開設及び緊急対策 ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/machi/syoko/page023499.html, 相談,新型コロナウイルス感染症に関する経営相談(電話相談可)～指宿商工会議所～ ,2021-12-04
指宿市,https://www.city.ibusuki.lg.jp/main/machi/syoko/page023498.html, 相談,菜の花商工会の経営特別相談窓口 ,2021-12-04
